2, 21, 25, 35, 39, 81, 87, 125, 98, 126, 130, 135, 157, 167, 164, 131, 177, 203, 188, 203, 210, 267, 276, 226, 279, 308, 283, 249, 223, 324, 248, 317, 326, 376, 358, 336, 356, 373, 379, 680, 638, 973, 860, 883, 688, 800, 398, 998, 656, 545, 791, 877, 466, 749, 665, 427, 397, 697, 415, 884, 994, 952, 605, 477, 430, 771, 492, 543, 876, 901, 469, 798, 799, 699, 972, 384, 398, 399, 686, 833, 478, 553, 873, 762, 856, 488, 676, 542, 568, 411, 686, 933, 457, 744, 961, 670, 468, 701, 510, 617
2, 21, 25, 35, 39, 81, 87, 125, 98, 126, 130, 135, 157, 167, 164, 131, 177, 203, 188, 203, 210, 267, 276, 226, 279, 308, 283, 249, 223, 324, 248, 317, 326, 376, 358, 336, 356, 373, 379, 680, 638, 973, 860, 883, 688, 800, 398, 998, 656, 545, 791, 877, 466, 749, 665, 427, 397, 697, 415, 884, 994, 952, 605, 477, 430, 771, 492, 543, 876, 901, 469, 798, 799, 699, 972, 384, 398, 399, 686, 833, 478, 553, 873, 762, 856, 488, 676, 542, 568, 411, 686, 933, 457, 744, 961, 670, 468, 701, 510, 617
2, 21, 25, 35, 39, 81, 87, 125, 98, 126, 130, 135, 157, 167, 164, 131, 177, 203, 188, 203, 210, 267, 276, 226, 279, 308, 283, 249, 223, 324, 248, 317, 326, 376, 358, 336, 356, 373, 379, 680, 638, 973, 860, 883, 688, 800, 398, 998, 656, 545, 791, 877, 466, 749, 665, 427, 397, 697, 415, 884, 994, 952, 605, 477, 430, 771, 492, 543, 876, 901, 469, 798, 799, 699, 972, 384, 398, 399, 686, 833, 478, 553, 873, 762, 856, 488, 676, 542, 568, 411, 686, 933, 457, 744, 961, 670, 468, 701, 510, 617
2, 21, 25, 35, 39, 81, 87, 125, 98, 126, 130, 135, 157, 167, 164, 131, 177, 203, 188, 203, 210, 267, 276, 226, 279, 308, 283, 249, 223, 324, 248, 317, 326, 376, 358, 336, 356, 373, 379, 680, 638, 973, 860, 883, 688, 800, 398, 998, 656, 545, 791, 877, 466, 749, 665, 427, 397, 697, 415, 884, 994, 952, 605, 477, 430, 771, 492, 543, 876, 901, 469, 798, 799, 699, 972, 384, 398, 399, 686, 833, 478, 553, 873, 762, 856, 488, 676, 542, 568, 411, 686, 933, 457, 744, 961, 670, 468, 701, 510, 617
2, 21, 25, 35, 39, 81, 87, 125, 98, 126, 130, 135, 157, 167, 164, 131, 177, 203, 188, 203, 210, 267, 276, 226, 279, 308, 283, 249, 223, 324, 248, 317, 326, 376, 358, 336, 356, 373, 379, 680, 638, 973, 860, 883, 688, 800, 398, 998, 656, 545, 791, 877, 466, 749, 665, 427, 397, 697, 415, 884, 994, 952, 605, 477, 430, 771, 492, 543, 876, 901, 469, 798, 799, 699, 972, 384, 398, 399, 686, 833, 478, 553, 873, 762, 856, 488, 676, 542, 568, 411, 686, 933, 457, 744, 961, 670, 468, 701, 510, 617
2, 21, 25, 35, 39, 81, 87, 125, 98, 126, 130, 135, 157, 167, 164, 131, 177, 203, 188, 203, 210, 267, 276, 226, 279, 308, 283, 249, 223, 324, 248, 317, 326, 376, 358, 336, 356, 373, 379, 680, 638, 973, 860, 883, 688, 800, 398, 998, 656, 545, 791, 877, 466, 749, 665, 427, 397, 697, 415, 884, 994, 952, 605, 477, 430, 771, 492, 543, 876, 901, 469, 798, 799, 699, 972, 384, 398, 399, 686, 833, 478, 553, 873, 762, 856, 488, 676, 542, 568, 411, 686, 933, 457, 744, 961, 670, 468, 701, 510, 617
2, 21, 25, 35, 39, 81, 87, 98, 125, 126, 130, 135, 157, 167, 164, 131, 177, 203, 188, 203, 210, 267, 276, 226, 279, 308, 283, 249, 223, 324, 248, 317, 326, 376, 358, 336, 356, 373, 379, 680, 638, 973, 860, 883, 688, 800, 398, 998, 656, 545, 791, 877, 466, 749, 665, 427, 397, 697, 415, 884, 994, 952, 605, 477, 430, 771, 492, 543, 876, 901, 469, 798, 799, 699, 972, 384, 398, 399, 686, 833, 478, 553, 873, 762, 856, 488, 676, 542, 568, 411, 686, 933, 457, 744, 961, 670, 468, 701, 510, 617
2, 21, 25, 35, 39, 81, 87, 98, 125, 126, 130, 135, 157, 167, 164, 131, 177, 203, 188, 203, 210, 267, 276, 226, 279, 308, 283, 249, 223, 324, 248, 317, 326, 376, 358, 336, 356, 373, 379, 680, 638, 973, 860, 883, 688, 800, 398, 998, 656, 545, 791, 877, 466, 749, 665, 427, 397, 697, 415, 884, 994, 952, 605, 477, 430, 771, 492, 543, 876, 901, 469, 798, 799, 699, 972, 384, 398, 399, 686, 833, 478, 553, 873, 762, 856, 488, 676, 542, 568, 411, 686, 933, 457, 744, 961, 670, 468, 701, 510, 617
2, 21, 25, 35, 39, 81, 87, 98, 125, 126, 130, 135, 157, 167, 164, 131, 177, 203, 188, 203, 210, 267, 276, 226, 279, 308, 283, 249, 223, 324, 248, 317, 326, 376, 358, 336, 356, 373, 379, 680, 638, 973, 860, 883, 688, 800, 398, 998, 656, 545, 791, 877, 466, 749, 665, 427, 397, 697, 415, 884, 994, 952, 605, 477, 430, 771, 492, 543, 876, 901, 469, 798, 799, 699, 972, 384, 398, 399, 686, 833, 478, 553, 873, 762, 856, 488, 676, 542, 568, 411, 686, 933, 457, 744, 961, 670, 468, 701, 510, 617
2, 21, 25, 35, 39, 81, 87, 98, 125, 126, 130, 131, 157, 167, 164, 135, 177, 203, 188, 203, 210, 267, 276, 226, 279, 308, 283, 249, 223, 324, 248, 317, 326, 376, 358, 336, 356, 373, 379, 680, 638, 973, 860, 883, 688, 800, 398, 998, 656, 545, 791, 877, 466, 749, 665, 427, 397, 697, 415, 884, 994, 952, 605, 477, 430, 771, 492, 543, 876, 901, 469, 798, 799, 699, 972, 384, 398, 399, 686, 833, 478, 553, 873, 762, 856, 488, 676, 542, 568, 411, 686, 933, 457, 744, 961, 670, 468, 701, 510, 617
2, 21, 25, 35, 39, 81, 87, 98, 125, 126, 130, 131, 157, 167, 164, 135, 177, 203, 188, 203, 210, 267, 276, 226, 279, 308, 283, 249, 223, 324, 248, 317, 326, 376, 358, 336, 356, 373, 379, 680, 638, 973, 860, 883, 688, 800, 398, 998, 656, 545, 791, 877, 466, 749, 665, 427, 397, 697, 415, 884, 994, 952, 605, 477, 430, 771, 492, 543, 876, 901, 469, 798, 799, 699, 972, 384, 398, 399, 686, 833, 478, 553, 873, 762, 856, 488, 676, 542, 568, 411, 686, 933, 457, 744, 961, 670, 468, 701, 510, 617
2, 21, 25, 35, 39, 81, 87, 98, 125, 126, 130, 131, 135, 167, 164, 157, 177, 203, 188, 203, 210, 267, 276, 226, 279, 308, 283, 249, 223, 324, 248, 317, 326, 376, 358, 336, 356, 373, 379, 680, 638, 973, 860, 883, 688, 800, 398, 998, 656, 545, 791, 877, 466, 749, 665, 427, 397, 697, 415, 884, 994, 952, 605, 477, 430, 771, 492, 543, 876, 901, 469, 798, 799, 699, 972, 384, 398, 399, 686, 833, 478, 553, 873, 762, 856, 488, 676, 542, 568, 411, 686, 933, 457, 744, 961, 670, 468, 701, 510, 617
2, 21, 25, 35, 39, 81, 87, 98, 125, 126, 130, 131, 135, 167, 164, 157, 177, 203, 188, 203, 210, 267, 276, 226, 279, 308, 283, 249, 223, 324, 248, 317, 326, 376, 358, 336, 356, 373, 379, 680, 638, 973, 860, 883, 688, 800, 398, 998, 656, 545, 791, 877, 466, 749, 665, 427, 397, 697, 415, 884, 994, 952, 605, 477, 430, 771, 492, 543, 876, 901, 469, 798, 799, 699, 972, 384, 398, 399, 686, 833, 478, 553, 873, 762, 856, 488, 676, 542, 568, 411, 686, 933, 457, 744, 961, 670, 468, 701, 510, 617
2, 21, 25, 35, 39, 81, 87, 98, 125, 126, 130, 131, 135, 157, 164, 167, 177, 203, 188, 203, 210, 267, 276, 226, 279, 308, 283, 249, 223, 324, 248, 317, 326, 376, 358, 336, 356, 373, 379, 680, 638, 973, 860, 883, 688, 800, 398, 998, 656, 545, 791, 877, 466, 749, 665, 427, 397, 697, 415, 884, 994, 952, 605, 477, 430, 771, 492, 543, 876, 901, 469, 798, 799, 699, 972, 384, 398, 399, 686, 833, 478, 553, 873, 762, 856, 488, 676, 542, 568, 411, 686, 933, 457, 744, 961, 670, 468, 701, 510, 617
2, 21, 25, 35, 39, 81, 87, 98, 125, 126, 130, 131, 135, 157, 164, 167, 177, 203, 188, 203, 210, 267, 276, 226, 279, 308, 283, 249, 223, 324, 248, 317, 326, 376, 358, 336, 356, 373, 379, 680, 638, 973, 860, 883, 688, 800, 398, 998, 656, 545, 791, 877, 466, 749, 665, 427, 397, 697, 415, 884, 994, 952, 605, 477, 430, 771, 492, 543, 876, 901, 469, 798, 799, 699, 972, 384, 398, 399, 686, 833, 478, 553, 873, 762, 856, 488, 676, 542, 568, 411, 686, 933, 457, 744, 961, 670, 468, 701, 510, 617
2, 21, 25, 35, 39, 81, 87, 98, 125, 126, 130, 131, 135, 157, 164, 167, 177, 203, 188, 203, 210, 267, 276, 226, 279, 308, 283, 249, 223, 324, 248, 317, 326, 376, 358, 336, 356, 373, 379, 680, 638, 973, 860, 883, 688, 800, 398, 998, 656, 545, 791, 877, 466, 749, 665, 427, 397, 697, 415, 884, 994, 952, 605, 477, 430, 771, 492, 543, 876, 901, 469, 798, 799, 699, 972, 384, 398, 399, 686, 833, 478, 553, 873, 762, 856, 488, 676, 542, 568, 411, 686, 933, 457, 744, 961, 670, 468, 701, 510, 617
2, 21, 25, 35, 39, 81, 87, 98, 125, 126, 130, 131, 135, 157, 164, 167, 177, 203, 188, 203, 210, 267, 276, 226, 279, 308, 283, 249, 223, 324, 248, 317, 326, 376, 358, 336, 356, 373, 379, 680, 638, 973, 860, 883, 688, 800, 398, 998, 656, 545, 791, 877, 466, 749, 665, 427, 397, 697, 415, 884, 994, 952, 605, 477, 430, 771, 492, 543, 876, 901, 469, 798, 799, 699, 972, 384, 398, 399, 686, 833, 478, 553, 873, 762, 856, 488, 676, 542, 568, 411, 686, 933, 457, 744, 961, 670, 468, 701, 510, 617
2, 21, 25, 35, 39, 81, 87, 98, 125, 126, 130, 131, 135, 157, 164, 167, 177, 203, 188, 203, 210, 267, 276, 226, 279, 308, 283, 249, 223, 324, 248, 317, 326, 376, 358, 336, 356, 373, 379, 680, 638, 973, 860, 883, 688, 800, 398, 998, 656, 545, 791, 877, 466, 749, 665, 427, 397, 697, 415, 884, 994, 952, 605, 477, 430, 771, 492, 543, 876, 901, 469, 798, 799, 699, 972, 384, 398, 399, 686, 833, 478, 553, 873, 762, 856, 488, 676, 542, 568, 411, 686, 933, 457, 744, 961, 670, 468, 701, 510, 617
2, 21, 25, 35, 39, 81, 87, 98, 125, 126, 130, 131, 135, 157, 164, 167, 177, 203, 188, 203, 210, 267, 276, 226, 279, 308, 283, 249, 223, 324, 248, 317, 326, 376, 358, 336, 356, 373, 379, 680, 638, 973, 860, 883, 688, 800, 398, 998, 656, 545, 791, 877, 466, 749, 665, 427, 397, 697, 415, 884, 994, 952, 605, 477, 430, 771, 492, 543, 876, 901, 469, 798, 799, 699, 972, 384, 398, 399, 686, 833, 478, 553, 873, 762, 856, 488, 676, 542, 568, 411, 686, 933, 457, 744, 961, 670, 468, 701, 510, 617
2, 21, 25, 35, 39, 81, 87, 98, 125, 126, 130, 131, 135, 157, 164, 167, 177, 188, 203, 203, 210, 267, 276, 226, 279, 308, 283, 249, 223, 324, 248, 317, 326, 376, 358, 336, 356, 373, 379, 680, 638, 973, 860, 883, 688, 800, 398, 998, 656, 545, 791, 877, 466, 749, 665, 427, 397, 697, 415, 884, 994, 952, 605, 477, 430, 771, 492, 543, 876, 901, 469, 798, 799, 699, 972, 384, 398, 399, 686, 833, 478, 553, 873, 762, 856, 488, 676, 542, 568, 411, 686, 933, 457, 744, 961, 670, 468, 701, 510, 617
2, 21, 25, 35, 39, 81, 87, 98, 125, 126, 130, 131, 135, 157, 164, 167, 177, 188, 203, 203, 210, 267, 276, 226, 279, 308, 283, 249, 223, 324, 248, 317, 326, 376, 358, 336, 356, 373, 379, 680, 638, 973, 860, 883, 688, 800, 398, 998, 656, 545, 791, 877, 466, 749, 665, 427, 397, 697, 415, 884, 994, 952, 605, 477, 430, 771, 492, 543, 876, 901, 469, 798, 799, 699, 972, 384, 398, 399, 686, 833, 478, 553, 873, 762, 856, 488, 676, 542, 568, 411, 686, 933, 457, 744, 961, 670, 468, 701, 510, 617
2, 21, 25, 35, 39, 81, 87, 98, 125, 126, 130, 131, 135, 157, 164, 167, 177, 188, 203, 203, 210, 267, 276, 226, 279, 308, 283, 249, 223, 324, 248, 317, 326, 376, 358, 336, 356, 373, 379, 680, 638, 973, 860, 883, 688, 800, 398, 998, 656, 545, 791, 877, 466, 749, 665, 427, 397, 697, 415, 884, 994, 952, 605, 477, 430, 771, 492, 543, 876, 901, 469, 798, 799, 699, 972, 384, 398, 399, 686, 833, 478, 553, 873, 762, 856, 488, 676, 542, 568, 411, 686, 933, 457, 744, 961, 670, 468, 701, 510, 617
2, 21, 25, 35, 39, 81, 87, 98, 125, 126, 130, 131, 135, 157, 164, 167, 177, 188, 203, 203, 210, 267, 276, 226, 279, 308, 283, 249, 223, 324, 248, 317, 326, 376, 358, 336, 356, 373, 379, 680, 638, 973, 860, 883, 688, 800, 398, 998, 656, 545, 791, 877, 466, 749, 665, 427, 397, 697, 415, 884, 994, 952, 605, 477, 430, 771, 492, 543, 876, 901, 469, 798, 799, 699, 972, 384, 398, 399, 686, 833, 478, 553, 873, 762, 856, 488, 676, 542, 568, 411, 686, 933, 457, 744, 961, 670, 468, 701, 510, 617
2, 21, 25, 35, 39, 81, 87, 98, 125, 126, 130, 131, 135, 157, 164, 167, 177, 188, 203, 203, 210, 248, 223, 226, 249, 267, 283, 279, 276, 324, 317, 308, 326, 376, 358, 336, 356, 373, 379, 680, 638, 973, 860, 883, 688, 800, 398, 998, 656, 545, 791, 877, 466, 749, 665, 427, 397, 697, 415, 884, 994, 952, 605, 477, 430, 771, 492, 543, 876, 901, 469, 798, 799, 699, 972, 384, 398, 399, 686, 833, 478, 553, 873, 762, 856, 488, 676, 542, 568, 411, 686, 933, 457, 744, 961, 670, 468, 701, 510, 617
2, 21, 25, 35, 39, 81, 87, 98, 125, 126, 130, 131, 135, 157, 164, 167, 177, 188, 203, 203, 210, 226, 223, 248, 249, 267, 283, 279, 276, 324, 317, 308, 326, 376, 358, 336, 356, 373, 379, 680, 638, 973, 860, 883, 688, 800, 398, 998, 656, 545, 791, 877, 466, 749, 665, 427, 397, 697, 415, 884, 994, 952, 605, 477, 430, 771, 492, 543, 876, 901, 469, 798, 799, 699, 972, 384, 398, 399, 686, 833, 478, 553, 873, 762, 856, 488, 676, 542, 568, 411, 686, 933, 457, 744, 961, 670, 468, 701, 510, 617
2, 21, 25, 35, 39, 81, 87, 98, 125, 126, 130, 131, 135, 157, 164, 167, 177, 188, 203, 203, 210, 223, 226, 248, 249, 267, 283, 279, 276, 324, 317, 308, 326, 376, 358, 336, 356, 373, 379, 680, 638, 973, 860, 883, 688, 800, 398, 998, 656, 545, 791, 877, 466, 749, 665, 427, 397, 697, 415, 884, 994, 952, 605, 477, 430, 771, 492, 543, 876, 901, 469, 798, 799, 699, 972, 384, 398, 399, 686, 833, 478, 553, 873, 762, 856, 488, 676, 542, 568, 411, 686, 933, 457, 744, 961, 670, 468, 701, 510, 617
2, 21, 25, 35, 39, 81, 87, 98, 125, 126, 130, 131, 135, 157, 164, 167, 177, 188, 203, 203, 210, 223, 226, 248, 249, 267, 283, 279, 276, 324, 317, 308, 326, 376, 358, 336, 356, 373, 379, 680, 638, 973, 860, 883, 688, 800, 398, 998, 656, 545, 791, 877, 466, 749, 665, 427, 397, 697, 415, 884, 994, 952, 605, 477, 430, 771, 492, 543, 876, 901, 469, 798, 799, 699, 972, 384, 398, 399, 686, 833, 478, 553, 873, 762, 856, 488, 676, 542, 568, 411, 686, 933, 457, 744, 961, 670, 468, 701, 510, 617
2, 21, 25, 35, 39, 81, 87, 98, 125, 126, 130, 131, 135, 157, 164, 167, 177, 188, 203, 203, 210, 223, 226, 248, 249, 267, 283, 279, 276, 324, 317, 308, 326, 376, 358, 336, 356, 373, 379, 680, 638, 973, 860, 883, 688, 800, 398, 998, 656, 545, 791, 877, 466, 749, 665, 427, 397, 697, 415, 884, 994, 952, 605, 477, 430, 771, 492, 543, 876, 901, 469, 798, 799, 699, 972, 384, 398, 399, 686, 833, 478, 553, 873, 762, 856, 488, 676, 542, 568, 411, 686, 933, 457, 744, 961, 670, 468, 701, 510, 617
2, 21, 25, 35, 39, 81, 87, 98, 125, 126, 130, 131, 135, 157, 164, 167, 177, 188, 203, 203, 210, 223, 226, 248, 249, 267, 283, 279, 276, 324, 317, 308, 326, 376, 358, 336, 356, 373, 379, 680, 638, 973, 860, 883, 688, 800, 398, 998, 656, 545, 791, 877, 466, 749, 665, 427, 397, 697, 415, 884, 994, 952, 605, 477, 430, 771, 492, 543, 876, 901, 469, 798, 799, 699, 972, 384, 398, 399, 686, 833, 478, 553, 873, 762, 856, 488, 676, 542, 568, 411, 686, 933, 457, 744, 961, 670, 468, 701, 510, 617
2, 21, 25, 35, 39, 81, 87, 98, 125, 126, 130, 131, 135, 157, 164, 167, 177, 188, 203, 203, 210, 223, 226, 248, 249, 267, 276, 279, 283, 324, 317, 308, 326, 376, 358, 336, 356, 373, 379, 680, 638, 973, 860, 883, 688, 800, 398, 998, 656, 545, 791, 877, 466, 749, 665, 427, 397, 697, 415, 884, 994, 952, 605, 477, 430, 771, 492, 543, 876, 901, 469, 798, 799, 699, 972, 384, 398, 399, 686, 833, 478, 553, 873, 762, 856, 488, 676, 542, 568, 411, 686, 933, 457, 744, 961, 670, 468, 701, 510, 617
2, 21, 25, 35, 39, 81, 87, 98, 125, 126, 130, 131, 135, 157, 164, 167, 177, 188, 203, 203, 210, 223, 226, 248, 249, 267, 276, 279, 283, 324, 317, 308, 326, 376, 358, 336, 356, 373, 379, 680, 638, 973, 860, 883, 688, 800, 398, 998, 656, 545, 791, 877, 466, 749, 665, 427, 397, 697, 415, 884, 994, 952, 605, 477, 430, 771, 492, 543, 876, 901, 469, 798, 799, 699, 972, 384, 398, 399, 686, 833, 478, 553, 873, 762, 856, 488, 676, 542, 568, 411, 686, 933, 457, 744, 961, 670, 468, 701, 510, 617
2, 21, 25, 35, 39, 81, 87, 98, 125, 126, 130, 131, 135, 157, 164, 167, 177, 188, 203, 203, 210, 223, 226, 248, 249, 267, 276, 279, 283, 324, 317, 308, 326, 376, 358, 336, 356, 373, 379, 680, 638, 973, 860, 883, 688, 800, 398, 998, 656, 545, 791, 877, 466, 749, 665, 427, 397, 697, 415, 884, 994, 952, 605, 477, 430, 771, 492, 543, 876, 901, 469, 798, 799, 699, 972, 384, 398, 399, 686, 833, 478, 553, 873, 762, 856, 488, 676, 542, 568, 411, 686, 933, 457, 744, 961, 670, 468, 701, 510, 617
2, 21, 25, 35, 39, 81, 87, 98, 125, 126, 130, 131, 135, 157, 164, 167, 177, 188, 203, 203, 210, 223, 226, 248, 249, 267, 276, 279, 283, 324, 317, 308, 326, 376, 358, 336, 356, 373, 379, 680, 638, 973, 860, 883, 688, 800, 398, 998, 656, 545, 791, 877, 466, 749, 665, 427, 397, 697, 415, 884, 994, 952, 605, 477, 430, 771, 492, 543, 876, 901, 469, 798, 799, 699, 972, 384, 398, 399, 686, 833, 478, 553, 873, 762, 856, 488, 676, 542, 568, 411, 686, 933, 457, 744, 961, 670, 468, 701, 510, 617
2, 21, 25, 35, 39, 81, 87, 98, 125, 126, 130, 131, 135, 157, 164, 167, 177, 188, 203, 203, 210, 223, 226, 248, 249, 267, 276, 279, 283, 308, 317, 324, 326, 376, 358, 336, 356, 373, 379, 680, 638, 973, 860, 883, 688, 800, 398, 998, 656, 545, 791, 877, 466, 749, 665, 427, 397, 697, 415, 884, 994, 952, 605, 477, 430, 771, 492, 543, 876, 901, 469, 798, 799, 699, 972, 384, 398, 399, 686, 833, 478, 553, 873, 762, 856, 488, 676, 542, 568, 411, 686, 933, 457, 744, 961, 670, 468, 701, 510, 617
2, 21, 25, 35, 39, 81, 87, 98, 125, 126, 130, 131, 135, 157, 164, 167, 177, 188, 203, 203, 210, 223, 226, 248, 249, 267, 276, 279, 283, 308, 317, 324, 326, 376, 358, 336, 356, 373, 379, 680, 638, 973, 860, 883, 688, 800, 398, 998, 656, 545, 791, 877, 466, 749, 665, 427, 397, 697, 415, 884, 994, 952, 605, 477, 430, 771, 492, 543, 876, 901, 469, 798, 799, 699, 972, 384, 398, 399, 686, 833, 478, 553, 873, 762, 856, 488, 676, 542, 568, 411, 686, 933, 457, 744, 961, 670, 468, 701, 510, 617
2, 21, 25, 35, 39, 81, 87, 98, 125, 126, 130, 131, 135, 157, 164, 167, 177, 188, 203, 203, 210, 223, 226, 248, 249, 267, 276, 279, 283, 308, 317, 324, 326, 376, 358, 336, 356, 373, 379, 680, 638, 973, 860, 883, 688, 800, 398, 998, 656, 545, 791, 877, 466, 749, 665, 427, 397, 697, 415, 884, 994, 952, 605, 477, 430, 771, 492, 543, 876, 901, 469, 798, 799, 699, 972, 384, 398, 399, 686, 833, 478, 553, 873, 762, 856, 488, 676, 542, 568, 411, 686, 933, 457, 744, 961, 670, 468, 701, 510, 617
